gid,in_deg,out_deg,in_kzt,out_kzt,pass_through,depth,is_seed,truncated_by_depth,cluster_id,role,role_score,rule_id,evidence,rule_description,priority_turnover,priority_degree,priority_role,priority_score,why
100000008708025100,1,0,10000.0,0.0,0.0,3,False,False,28,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/10000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.09208185053380782,0.6258896797153025,0.025,0.2321,"P=0.232: оборот 0.09×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/10000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008708061100,1,0,8650.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/8650 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.05782918149466192,0.6258896797153025,0.025,0.218399,"P=0.218: оборот 0.06×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/8650 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008708207100,2,0,465000.0,0.0,0.0,3,False,False,5,terminal,0.5,observed_terminal,Гипотеза конечного получения. Вход: 2/465000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,не seed; depth<4; out_deg=0; in_kzt≥166819.70 (Q75 положительных входов); предыдущие правила не сработали,0.8514234875444839,0.7704626334519573,0.25,0.646708,"P=0.647: оборот 0.85×0.4, связи 0.77×0.3, роль 0.25×0.3. Гипотеза конечного получения. Вход: 2/465000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008708368100,1,0,23677.0,0.0,0.0,1,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/23677 KZT; выход: 0/0 KZT; k=0.00; depth=1.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.24377224199288255,0.6258896797153025,0.025,0.292776,"P=0.293: оборот 0.24×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/23677 KZT; выход: 0/0 KZT; k=0.00; depth=1."
100000008708595100,1,0,17200.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/17200 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.17259786476868327,0.6258896797153025,0.025,0.264306,"P=0.264: оборот 0.17×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/17200 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008708743100,1,0,15550.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/15550 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.15035587188612098,0.6258896797153025,0.025,0.255409,"P=0.255: оборот 0.15×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/15550 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008710791100,3,23,181510.0,5521511.0,30.41987218335078,2,False,False,5,coordinator,0.65,coordinator_both_sides,Гипотеза связующего узла. Вход: 3/181510 KZT; выход: 23/5521511 KZT; k=30.42; depth=2.,"in_deg≥3, out_deg≥3, оборот≥1441669.75 KZT (Q95)",0.9959964412811388,0.9893238434163701,0.65,0.890196,"P=0.890: оборот 1.00×0.4, связи 0.99×0.3, роль 0.65×0.3. Гипотеза связующего узла. Вход: 3/181510 KZT; выход: 23/5521511 KZT; k=30.42; depth=2."
100000008710843100,2,13,33944.0,1985500.0,58.49340089559274,2,False,False,17,distributor,0.75,fan_out,Гипотеза распределения. Вход: 2/33944 KZT; выход: 13/1985500 KZT; k=58.49; depth=2.,out_deg≥10; предыдущее правило не сработало,0.9710854092526691,0.9786476868327402,0.6000000000000001,0.862028,"P=0.862: оборот 0.97×0.4, связи 0.98×0.3, роль 0.60×0.3. Гипотеза распределения. Вход: 2/33944 KZT; выход: 13/1985500 KZT; k=58.49; depth=2."
100000008710913100,1,0,14000.0,0.0,0.0,4,False,True,5,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/14000 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.12633451957295375,0.6258896797153025,0.010000000000000002,0.241301,"P=0.241: оборот 0.13×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/14000 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000008712036100,1,0,21000.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/21000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.2237544483985765,0.6258896797153025,0.025,0.284769,"P=0.285: оборот 0.22×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/21000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008712184100,1,0,18000.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/18000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.18638790035587188,0.6258896797153025,0.025,0.269822,"P=0.270: оборот 0.19×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/18000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008712827100,1,0,76000.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/76000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.5151245551601423,0.6258896797153025,0.025,0.401317,"P=0.401: оборот 0.52×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/76000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008712991100,1,0,66100.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/66100 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.49110320284697506,0.6258896797153025,0.025,0.391708,"P=0.392: оборот 0.49×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/66100 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008713270100,1,3,30000.0,190000.0,6.333333333333333,2,False,False,8,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/30000 KZT; выход: 3/190000 KZT; k=6.33; depth=2.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.7264234875444839,0.8879003558718861,0.025,0.56444,"P=0.564: оборот 0.73×0.4, связи 0.89×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/30000 KZT; выход: 3/190000 KZT; k=6.33; depth=2."
100000008713685100,1,0,49700.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/49700 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.42037366548042704,0.6258896797153025,0.025,0.363416,"P=0.363: оборот 0.42×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/49700 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008714412100,1,0,169000.0,0.0,0.0,3,False,False,9,terminal,0.5,observed_terminal,Гипотеза конечного получения. Вход: 1/169000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,не seed; depth<4; out_deg=0; in_kzt≥166819.70 (Q75 положительных входов); предыдущие правила не сработали,0.6797153024911032,0.6258896797153025,0.25,0.534653,"P=0.535: оборот 0.68×0.4, связи 0.63×0.3, роль 0.25×0.3. Гипотеза конечного получения. Вход: 1/169000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000008715513100,1,0,32500.0,0.0,0.0,4,False,True,19,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/32500 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.3309608540925267,0.6258896797153025,0.010000000000000002,0.323151,"P=0.323: оборот 0.33×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/32500 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000008715887100,1,0,18000.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/18000 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.18638790035587188,0.6258896797153025,0.025,0.269822,"P=0.270: оборот 0.19×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/18000 KZT; выход: 0/0 KZT; k=0.00; depth=3."
